rownames,CD8T,CD4T,NK,Bcell,Mono,Gran,total
GSM2814507_9980102005_R06C02,0.09097646361810532,0.1316983899010496,0.08469492968690004,0.038547162645268924,0.10623312673792688,0.551149172332403,1.0032992449216538
GSM2814508_9980102043_R01C01,0.18464667560413023,0.20038315540028587,0.06308811230015178,0.12188318909935009,0.046899117181973024,0.41815276804686075,1.0350530176327517
GSM2814509_9980102043_R02C01,0.08747023909564457,0.1353244532128784,0.09124819163710363,0.18878816164359297,0.058638550513253576,0.4741811869159993,1.0356507830184722
GSM2814510_9980102043_R03C01,0.10539875469898627,0.13701044461148945,0.021730376213514226,0.07272279663309619,0.10111120584895941,0.5845928649020558,1.0225664429081014
GSM2814511_9980102043_R04C01,0.07035462730079758,0.1396775113701343,0.047536030001103194,0.06551413775244172,0.061384879108075774,0.6275703171369781,1.0120375026695307
GSM2814512_9980102043_R05C01,0.10182951705975302,0.08327956636149232,0.019441401734933,0.06226621095417013,0.07102939887158038,0.6822874429958756,1.0201335379778045
GSM2814513_9980102043_R06C01,0.023436492691882457,0.09191701406322163,0.0,0.03537489070103882,0.08238728070645306,0.7567126564152603,0.9898283345778562
GSM2814514_9980102043_R01C02,0.1305661858724029,0.14401913039454634,0.08408967797477415,0.08726610920407638,0.07599926492174285,0.5069947936987891,1.0289351620663316
GSM2814515_9980102043_R02C02,0.14674465769312647,0.15643919493685604,0.10631942020180722,0.10003762691522367,0.06395277048071991,0.45064855545874155,1.0241422256864747
GSM2814516_9980102043_R03C02,0.13311271239067893,0.1945288765228185,0.035164067914474295,0.04856295084765931,0.057441642748478204,0.5524040478221478,1.021214298246257
GSM2814517_9980102043_R04C02,0.07346232427482612,0.0906151496104772,0.0,0.027605044887576036,0.07281954750824528,0.7530654412717375,1.017567507552862
GSM2814518_9980102043_R05C02,0.10653663360833929,0.09325175563739806,0.004774517695626508,0.025989188133515816,0.09566466407621091,0.689777660594587,1.0159944197456776
GSM2814519_9980102043_R06C02,0.07721851667232647,0.09224921989332484,0.0,0.03128274142794839,0.08149725107857626,0.7323059458954405,1.0145536749676165
GSM2814520_9980102051_R01C01,0.05573192829028881,0.08382609901038021,0.01365611081991375,0.030419531679305067,0.09660436095046614,0.7269963437252703,1.0072343744756243
GSM2814521_9980102051_R02C01,0.09735579402789775,0.1551153988441263,0.0,0.06109187126542627,0.09604425726382929,0.6042211758480242,1.0138284972493037
GSM2814522_9980102051_R03C01,0.09908092346252668,0.0785316426426813,0.0,0.041039118787009006,0.059072878499113496,0.7306985192528046,1.0084230826441352
GSM2814523_9980102051_R04C01,0.09030428692237058,0.13271075909198754,3.469446951953614e-18,0.04314983696621587,0.05851289470842204,0.670939335369303,0.9956171130582989
GSM2814524_9980102051_R05C01,0.06892188215932997,0.08966196232303146,0.07261268716691682,0.057218941779199076,0.11081875562653097,0.6258334787699404,1.0250677078249488
GSM2814525_9980102051_R06C01,0.08677183080896729,0.08677698697502893,0.046215432249407176,0.051006854141033474,0.08974252620804159,0.6637728833561161,1.0242865137385946
GSM2814526_9980102051_R01C02,0.13992124062972178,0.13277926682276112,0.030667998579544185,0.11899289645727158,0.06004761915963186,0.5384252621997508,1.0208342838486812
GSM2814527_9980102051_R02C02,0.10407393570540832,0.11889225008875992,0.06000257787113158,0.08642196009392042,0.05204645543359219,0.599488246155834,1.0209254253486464
GSM2814528_9980102051_R03C02,0.09905378050095165,0.12915508680746168,0.0377726958203406,0.09797881319491954,0.07346588317045231,0.5794913242748624,1.016917583768988
GSM2814529_9980102051_R04C02,0.07658470612197538,0.0897375203068583,0.029626952270492373,0.07288280257434716,0.06097531179112246,0.6892613986819448,1.0190686917467404
GSM2814530_9980102051_R05C02,0.09893137933753918,0.13168947159880054,0.01578318585457584,0.09047267834653368,0.0754034524413564,0.5980280074534863,1.010308175032292
GSM2814531_9980102051_R06C02,0.0974842019865016,0.10149239691203607,8.673617379884035e-19,0.07592658353122654,0.06701542881626965,0.6672215402769126,1.0091401515229466
GSM2814532_9992576166_R01C01,0.05791373395476382,0.04287206302560809,0.0038729119823623986,0.04405962138317383,0.07596940605521425,0.7773348369103235,1.0020225733114458
GSM2814533_9992576166_R02C01,0.1515801240248841,0.11896218973443934,0.04895845981624201,0.07135416250196054,0.039980305202339944,0.5784107827019933,1.0092460239818593
GSM2814534_9992576166_R03C01,0.08428654213827075,0.1349125681513645,0.04317431029815777,0.062474371052688146,0.08904032306080664,0.5988977591721305,1.0127858738734183
GSM2814535_9992576166_R04C01,0.19759062511683081,0.11282360266147656,0.10031683882242141,0.06780429971178117,0.06831472555813863,0.4762111731891184,1.023061265059767
GSM2814536_9992576166_R05C01,0.14635420212938277,0.17752995766278515,0.04554841049750813,0.04616747726241525,0.11860231429872733,0.47747272282343817,1.0116750846742568
GSM2814537_9992576166_R06C01,0.13441243824026433,0.21546936129059874,0.06552475028495806,0.06540447434628409,0.07625577009009997,0.4481986829671285,1.0052654772193337
GSM2814538_9992576166_R01C02,0.09768643513627853,0.16524264467390956,0.05541774446252183,0.1279879262088058,0.07060968051224412,0.5070451168817346,1.0239895478754946
GSM2814539_9992576166_R02C02,0.08456757529401036,0.21322948443250314,0.04715683031078712,0.11134771239945833,0.04404172688528222,0.514784009089316,1.0151273384113573
GSM2814540_9992576166_R03C02,0.02408782864365334,0.14779153665980016,0.04639368331084891,0.05258498436696364,0.0564981002653086,0.6660020232734037,0.9933581565199784
GSM2814541_9992576166_R04C02,0.028777321297704692,0.11768035319970581,0.04163360576708479,0.06913223524442287,0.09624682134734722,0.6490834801085463,1.0025538169648116
GSM2814542_9992576166_R05C02,0.13380138673617908,0.12592751465246568,0.04052037012008635,0.0673145650246714,0.06343329156737329,0.5720527340312541,1.0030498621320298
GSM2814543_9992576166_R06C02,0.17083860607124976,0.14877455151880611,0.05025802285251579,0.11585133545758053,0.08701407044075456,0.4414893616679725,1.014225948008879
GSM2814544_9992576168_R01C01,0.1369937268855899,0.2268073749428548,-8.673617379884035e-19,0.08638465768201535,0.13945266705054968,0.4263757904261086,1.0160142169871182
GSM2814545_9992576168_R02C01,0.14719039967093966,0.20871386465267242,0.010991168738706324,0.10579555108420566,0.06041036320176867,0.47873405312481426,1.011835400473107
GSM2814546_9992576168_R03C01,0.13551153064599855,0.08785984375981239,0.08888138093128095,0.050954025673782086,0.07548731938347647,0.5655901828971803,1.0042842832915309
GSM2814547_9992576168_R04C01,0.055292051707566334,0.0652218574405309,0.0055271816331800205,0.03141968649051205,0.08694101013921385,0.7479379138091102,0.9923397012201134
GSM2814548_9992576168_R05C01,0.15816321855055598,0.14873499858845737,-1.734723475976807e-18,0.04120416111399563,0.08287804695932814,0.5711988501630593,1.0021792753753964
GSM2814549_9992576168_R06C01,0.1603171095149878,0.10177294032677939,0.031767371521235786,0.0392118686489676,0.0979494486404343,0.5820766337998529,1.0130953724522578
GSM2814550_9992576168_R01C02,0.11300015629694808,0.11921003717435666,0.015856712933421918,0.0761692702950655,0.07132638699950705,0.6238920460943389,1.0194546097936381
GSM2814551_9992576168_R02C02,0.10891664006810063,0.12707960753090417,0.008815673768215586,0.056876011518781154,0.10820130848794329,0.5938386432972687,1.0037278846712134
GSM2814552_9992576168_R03C02,0.09496845435267696,0.11201403167360714,0.029868457768369886,0.05463707009550089,0.08402221254459095,0.6398152394664096,1.0153254659011555
GSM2814553_9992576168_R04C02,0.10274705615947644,0.18222882887604713,0.011085455349848252,0.07338896839790883,0.053748527507043384,0.5888991395617246,1.0120979758520485
GSM2814554_9992576168_R05C02,0.09539490083835038,0.11152887457375506,0.10892570519040572,0.08621948984505057,0.08820109530371054,0.5315942818541031,1.0218643476053753
GSM2814555_9992576168_R06C02,0.05679197171344942,0.04209820104505838,0.005660111135277485,0.04368453344703126,0.059592200677799786,0.8098819915028179,1.0177090095214343
GSM2814556_9992576175_R01C01,0.13942435967586325,0.11431435238701322,0.002083360661587173,0.08626206937981869,0.0863869594288373,0.5902602163266711,1.0187313178597908
GSM2814557_9992576175_R02C01,0.15534057891320438,0.2054311204464994,0.0,0.10401359511783963,0.09303523142193366,0.4537634501166096,1.0115839760160867
GSM2814558_9992576175_R03C01,0.08147784236549624,0.1352848851098473,0.06650382426085064,0.08572258472555062,0.16449287041612065,0.49136664126974683,1.0248486481476122
GSM2814559_9992576175_R04C01,0.03811942517706165,0.05135225272389717,0.025098946520962402,0.04415734542255432,0.10624860719512753,0.7477798413464452,1.0127564183860482
GSM2814560_9992576175_R05C01,0.11203682685070723,0.2142003451603162,0.04752059105367526,0.044997888540185105,0.07375309497979778,0.5242382001010314,1.016746946685713
GSM2814561_9992576175_R06C01,0.05328408407396141,0.13295834214628913,0.02219138098724172,0.02908130203518706,0.07973354806730172,0.6823903825882133,0.9996390398981944
GSM2814562_9992576175_R01C02,0.06330128222244918,0.04847468514942683,0.0035261070773705996,0.03753571003939449,0.0994089590688209,0.7602752393148468,1.0125219828723089
GSM2814563_9992576175_R02C02,0.053509882327411995,0.05039012320073681,0.005797169232782456,0.05718890011039632,0.08598027673814439,0.7478864388559567,1.0007527904654288
GSM2814564_9992576175_R03C02,0.11782130463084106,0.07278911128716681,0.007598324546109748,0.027895483879338382,0.07930761040722213,0.7023852315071862,1.0077970662578644
GSM2814565_9992576175_R04C02,0.0777899800561773,0.09929257950141443,0.030802948975698238,0.025489028692294743,0.09494416345616687,0.6621750718801438,0.9904937725618954
GSM2814566_9992576175_R05C02,0.1026648956346447,0.15024614024304303,0.05137959424620184,0.1251372633215572,0.07642786326314276,0.5218348222735836,1.027690578982173
GSM2814567_9992576175_R06C02,0.07827667360289589,0.09949531780967417,0.06235706093136075,0.07386251176074979,0.07683018308418205,0.6367180699963265,1.0275398171851893
GSM2814568_9992576177_R01C01,0.08581344530944471,0.15911243329964117,0.0,0.06781017077932495,0.07040271293277293,0.6357185854308094,1.018857347751993
GSM2814569_9992576177_R02C01,0.059125256470649167,0.11070229628346198,0.002612484842852347,0.03916810649690981,0.10236755570299835,0.6972161118945188,1.0111918116913905
GSM2814570_9992576177_R03C01,0.11475459285190573,0.16006582347641973,0.05441915530973161,0.07140499190548957,0.10409619833532874,0.5063066833306954,1.0110474452095708
GSM2814571_9992576177_R04C01,0.1499205195690552,0.1394462487834623,8.673617379884035e-19,0.08082782021519763,0.09355973592947738,0.559529431637687,1.0232837561348795
GSM2814572_9992576177_R05C01,0.14703486596728035,0.22784674537499025,0.0016949456801559125,0.09474434660460147,0.08371110295571889,0.46239748657220225,1.017429493154949
GSM2814573_9992576177_R06C01,0.1690041766470605,0.19828823470909837,0.0,0.0926514199729786,0.05049127424062727,0.5056581085514369,1.0160932141212016
GSM2814574_9992576177_R01C02,0.08303112459838133,0.1314306550103402,0.05985867711241236,0.09058809648873258,0.05213252374640441,0.5863606918807798,1.0034017688370507
GSM2814575_9992576177_R02C02,0.0818548738844387,0.1391719942626492,0.0042570443362947115,0.10584095638553012,0.05862560712802581,0.6140041729077014,1.00375464890464
GSM2814576_9992576177_R03C02,0.17251131343175033,0.1698612345357684,0.1102506276887727,0.05213020637633418,0.0634149132872378,0.4653819617760775,1.033550257095941
GSM2814577_9992576177_R04C02,0.08532484701215165,0.10894959474277593,0.13473296307307153,0.047631329774394285,0.07989265914676694,0.5590800050482044,1.0156113987973647
GSM2814578_9992576177_R05C02,0.04719584118359364,0.14075034900694106,0.0,0.05708846568922705,0.09712486516907613,0.661267671874938,1.003427192923776
GSM2814579_9992576177_R06C02,0.09446867258173382,0.09146755401744874,-4.336808689942018e-19,0.04841181390869003,0.10313181055719635,0.6797453829488644,1.0172252340139334
GSM2814580_10006044052_R01C01,0.21487987762056432,0.19413225989108704,0.031498141387435355,0.0714098211689593,0.08533452979357957,0.43087701703608267,1.0281316468977082
GSM2814581_10006044052_R02C01,0.20577255513174303,0.20110248328913424,0.003869688677933442,0.06229967369078582,0.06458396720408122,0.48087698155486025,1.018505349548538
GSM2814582_10006044052_R03C01,0.11649242643067886,0.14536305701468674,0.035920590205416894,0.041809510202709586,0.0475860946944907,0.6298387875974919,1.0170104661454746
GSM2814583_10006044052_R04C01,0.05222705619350101,0.031832942587600506,0.004955468728657648,0.018064030306489065,0.06329013167978666,0.830719689879218,1.0010893193752528
GSM2814584_10006044052_R05C01,0.08935678501578079,0.11251788215859564,0.00765047461530726,0.07333252662147877,0.05356425779901649,0.6734939938308561,1.009915920041035
GSM2814585_10006044052_R06C01,0.1315148662672999,0.119602573706986,0.018358919550743702,0.09461833885968723,0.0827529152897343,0.585815935761635,1.032663549436086
GSM2814586_10006044052_R01C02,0.05463641231260139,0.08293904139222434,0.025587822852127063,0.034988143316727865,0.07055170487800466,0.7326339318872428,1.0013370566389281
GSM2814587_10006044052_R02C02,0.12114047289437284,0.1150253073177901,0.05426766363800351,0.056915640715317684,0.08257743360598808,0.5915348392049197,1.021461357376392
GSM2814588_10006044052_R03C02,0.11735695040218705,0.10547261116602039,0.0,0.07379452087004162,0.07447729325413323,0.6548114589550497,1.025912834647432
GSM2814589_10006044052_R04C02,0.07967987772159708,0.0762989941145058,0.03557298263966962,0.07009153812787451,0.09331738992167674,0.6696658731914964,1.0246266557168202
GSM2814590_10006044052_R05C02,0.13025857290515255,0.09294727550916297,0.0,0.09151528121723472,0.06683388140168392,0.6421234969314621,1.0236785079646964
GSM2814591_10006044052_R06C02,0.1113366169248661,0.06733083115976246,0.0,0.048642178965070754,0.0780341305846877,0.7225938937174669,1.0279376513518539
GSM2814592_10006044053_R01C01,0.1367015591483799,0.1308913866673813,0.04977030701035599,0.07371410723172224,0.0652925955981018,0.5557908006336788,1.01216075628962
GSM2814593_10006044053_R02C01,0.12508653416313617,0.09625449081024526,0.018347328510085543,0.05893507664817389,0.06889498807504513,0.6509728330471466,1.0184912512538324
GSM2814594_10006044053_R03C01,0.07981728919571182,0.1360073469349135,0.06224460539362458,0.07682431247472828,0.06109445170147559,0.5898662965774201,1.0058543022778739
GSM2814595_10006044053_R04C01,0.09768571296348835,0.11986444104189099,0.023145225192970405,0.07301297148699694,0.09521169190329792,0.5996438370609005,1.008563879649545
GSM2814596_10006044053_R05C01,0.2674084501038442,0.13860784248258204,0.17056381442891347,0.047281802171671404,0.05073159138200905,0.33064634453765007,1.0052398451066702
GSM2814597_10006044053_R06C01,0.14262927166507727,0.12362339527165826,0.0143521780882752,0.09383168060580871,0.07804806240870005,0.5752232353951857,1.0277078234347052
GSM2814598_10006044053_R01C02,0.15290097824931737,0.15014468266039488,0.024874908711072372,0.0692950619678812,0.09159630998512672,0.5237796417597547,1.0125915833335473
GSM2814599_10006044053_R02C02,0.13851659396473098,0.11061159746522085,0.0329883395436808,0.007900695819682712,0.0896356043258097,0.6123900821643469,0.9920429132834718
GSM2814600_10006044053_R03C02,0.18367406239593953,0.19306942835190588,0.043945059330062944,0.16751345718446137,0.08912172745592273,0.3688203053318944,1.046144040050187
GSM2814601_10006044053_R04C02,0.15833379249803933,0.20277676261317296,0.10121451401736584,0.15711303075525088,0.06179510588944573,0.3507715179094216,1.0320047236826964
GSM2814602_10006044053_R05C02,0.0518001993734218,0.10089874182328833,0.0,0.08076813866124453,0.06313042125323008,0.7060154348193087,1.0026129359304936
GSM2814603_10006044053_R06C02,0.08695466248743296,0.14921546015662177,0.0,0.09264408511960481,0.05105247996507387,0.6387241331558696,1.018590820884603
GSM2814604_10006044054_R01C01,0.08702879665138807,0.24951156262145527,0.04205319835177677,0.11546298682623878,0.08019748213700242,0.4358481683732077,1.010102194961069
GSM2814605_10006044054_R02C01,0.09386533001509807,0.2638894879704078,0.0279422268145032,0.11340461076265275,0.07082098729610514,0.4406754495566694,1.0105980924154363
GSM2814606_10006044054_R03C01,0.08645884559308664,0.07625807233077671,0.10744286874504841,0.04892268322928316,0.10530641176458197,0.5801952215915142,1.004584103254291
GSM2814607_10006044054_R04C01,0.057081269503824986,0.12121288339880902,0.15108901429878535,0.06588856941617897,0.08879179233667657,0.5288449130203541,1.012908441974629
GSM2814608_10006044054_R05C01,0.16398272618865453,0.18717994320234532,0.019800633688793996,0.16107286796028517,0.06960975223974834,0.40764111225827376,1.009287035538101
GSM2814609_10006044054_R06C01,0.08861090703519274,0.09523139409048975,0.03337773920235299,0.08966987957203384,0.12405909040765871,0.5869940551368809,1.0179430654446089
GSM2814610_10006044054_R01C02,0.05385073493003395,0.15593917224904993,0.07213392403684503,0.08117054629491144,0.08613060732665621,0.5669260776382954,1.016151062475792
GSM2814611_10006044054_R02C02,0.08767597758071183,0.1126100817729372,0.03783455066009697,0.0781343098955717,0.11946406374038622,0.5817729497228936,1.0174919333725976
GSM2814612_10006044054_R03C02,0.06937478639004431,0.09061179262247808,0.06599999127309172,0.027059120690299664,0.06353533780192357,0.6857372120765156,1.002318240854353
GSM2814613_10006044054_R04C02,0.1378889667858794,0.1159848279852318,0.08796394567359993,0.0718192777118021,0.0982522430184722,0.5119046379080584,1.0238138990830439
GSM2814614_10006044054_R05C02,0.08896365767789155,0.10355132045562383,0.040215367611324375,0.06879271533198214,0.10054266315271687,0.615903522144105,1.0179692463736438
GSM2814615_10006044054_R06C02,0.0962802602686661,0.06376381412554277,0.011042358417508894,0.056564752548924895,0.0945559249257037,0.6950654899096099,1.0172726001959564
GSM2814616_10006044078_R01C01,0.0966892429483745,0.0669648696809415,0.008243103486851186,0.08864315208450461,0.09372089654572413,0.654983401292273,1.0092446660386687
GSM2814617_10006044078_R02C01,0.10246009133619201,0.08986241170921049,0.049121216633922535,0.081028689557736,0.068798102414383,0.6246248721272497,1.0158953837786937
GSM2814618_10006044078_R03C01,0.04852243192881953,0.09620105784477834,0.06843902045570045,0.04347517818422357,0.0989897015014689,0.6536644656619254,1.0092918555769161
GSM2814619_10006044078_R04C01,0.0568520307488989,0.1322963467670487,0.022890008338619452,0.04654265757527012,0.05890173459976639,0.6938115914108501,1.0112943694404537
GSM2814620_10006044078_R05C01,0.036443106147317106,0.1168051522071213,0.08157442032430208,0.06251044326826556,0.08124508788301137,0.6300528638548568,1.0086310736848743
GSM2814621_10006044078_R06C01,0.030550501374896195,0.1017825037763937,0.024509609661544685,0.04657104045139751,0.07425181478860855,0.7256724292299948,1.0033378992828355
GSM2814622_10006044078_R01C02,0.16973340797889844,0.0929783884809462,0.0338377844118654,0.06063493375993322,0.12895280442529153,0.5357636322053025,1.0219009512622375
GSM2814623_10006044078_R02C02,0.08299242601255974,0.07090113557050237,0.07290158312488593,0.028147910798711318,0.10609284115489856,0.6519025001662845,1.0129383968278423
GSM2814624_10006044078_R03C02,0.1295745569628383,0.14164882841368237,0.0015054091046263545,0.07923416898695554,0.09947046893619542,0.5799448093109709,1.0313782417152688
GSM2814625_10006044078_R04C02,0.12997984253539804,0.1301417303287493,0.03163976708853531,0.08375307836934824,0.0749655389909617,0.565013937810361,1.0154938951233536
GSM2814626_10006044078_R05C02,0.15849848845431785,0.22285589788925222,0.0,0.05703497548210217,0.06579563030075178,0.5228750544246574,1.0270600465510813
GSM2814627_10006044078_R06C02,0.11235023978229623,0.11321070641933391,0.0,0.06021784063903854,0.05598137035136028,0.7032250034545201,1.044985160646549
GSM2814628_200049730038_R01C01,0.07478746536656777,0.08745660227052766,0.06274456594973982,0.08747199512449695,0.11168967409101875,0.6042240379273337,1.0283743407296846
GSM2814629_200049730038_R02C01,0.0593455788772772,0.1359890823439481,0.10531791200132962,0.06700281601539793,0.10078041909367805,0.5469001061307395,1.0153359144623704
GSM2814630_200049730038_R03C01,0.09422489866098628,0.11311709737321679,0.0632344067326592,0.08962097845643013,0.08668399847618671,0.5616805095494709,1.00856188924895
GSM2814631_200049730038_R04C01,0.06494186127128755,0.13602558754850225,0.08090877540201746,0.08438817620422127,0.08808058557236498,0.550457813638839,1.0048027996372326
GSM2814632_200049730038_R05C01,0.1551234227014262,0.19174661240981009,0.02184143197270779,0.06758192565579806,0.06502560815300523,0.5147237424242004,1.0160427433169477
GSM2814633_200049730038_R06C01,0.13755252770892662,0.08768818035632746,0.02585469919646847,0.036915832336908906,0.048075701170164895,0.6823126712295222,1.0183996119983187
GSM2814634_200049730038_R01C02,0.08870871948946064,0.12731609627409574,0.0,0.03983055040517114,0.06331896386362953,0.6854464746071627,1.0046208046395197
GSM2814635_200049730038_R02C02,0.042355056518605765,0.04547040492292563,0.0,0.008354971012388348,0.08354732460748415,0.8037300265524818,0.9834577836138857
GSM2814636_200049730038_R03C02,0.1726738060148408,0.23903697370184884,0.0,0.07546565432183185,0.06956653958604876,0.45282832834526027,1.0095713019698305
GSM2814637_200049730038_R04C02,0.1700971959363232,0.22783893835723104,0.03178680996161395,0.05402512367821334,0.07506796355104975,0.4501944524207201,1.0090104839051512
GSM2814638_200049730038_R05C02,0.08137040940604165,0.1054804940013614,0.017085185189126228,0.03287447806249648,0.04524243008620589,0.7321134768955905,1.0141664736408222
GSM2814639_200049730038_R06C02,0.03228830619534091,0.029137230390719637,0.0,0.020789465773258985,0.05204953938395557,0.8711014674962253,1.0053660092395005
GSM2814640_200049730091_R01C01,0.14223284616736706,0.07667604794905897,0.017693604277685387,0.056740617033195065,0.024247547348612196,0.7028617799270546,1.0204524427029733
GSM2814641_200049730091_R02C01,0.09301107447374708,0.08375867747784269,2.710505431213761e-20,0.06955102692087455,0.02085214749163373,0.7473865493094166,1.0145594756735146
GSM2814642_200049730091_R03C01,0.08347659474950006,0.11321491719882616,0.019781726273885705,0.1450989223293107,0.06706326470425913,0.5830487711898907,1.0116841964456726
GSM2814643_200049730091_R04C01,0.06694132947506555,0.08356686584002725,0.04271792352300001,0.11679953969590288,0.0665118540947735,0.6385305379138225,1.0150680505425917
GSM2814644_200049730091_R05C01,0.08564103689590156,0.18152965718450406,0.0825361251378445,0.04264195263257123,0.07572351771682322,0.5440744761175587,1.0121467656852032
GSM2814645_200049730091_R06C01,0.12614008489039047,0.16156668922347753,0.039482770773302374,0.05772905685157799,0.059195218728080624,0.582254096985139,1.026367917451968
GSM2814646_200049730091_R01C02,0.06344986964171773,0.15326512619479574,0.0,0.07777958827516687,0.0396486253034886,0.6753929722830668,1.0095361816982358
GSM2814647_200049730091_R02C02,0.06830209413745444,0.14813511299236098,0.0,0.0690107401368067,0.042755586211069195,0.6760831374992321,1.0042866709769234
GSM2814648_200049730091_R03C02,0.14104908956980072,0.15738871705026514,0.020149352511248612,0.05280827341085401,0.06185914984333806,0.581311170059558,1.0145657524450646
GSM2814649_200049730091_R04C02,0.06967880628797239,0.0715343957808806,0.025782754064393638,0.02590726379825891,0.051087787050968086,0.7645873692746542,1.0085783762571279
GSM2814650_200049730091_R05C02,0.13921754578185896,0.1726254094141397,0.0,0.04245661866962733,0.0536980646756069,0.6105202348553854,1.0185178733966183
GSM2814651_200049730091_R06C02,0.07559506322166754,0.10970318099127736,0.0,0.034981385834353465,0.04613107969859179,0.7460312968771095,1.0124420066229995
GSM2814652_200049730064_R01C01,0.045649532059068756,0.10212071130071934,0.0746011205953697,0.09770256413623997,0.06615089688745959,0.6350317415321426,1.0212565665109998
GSM2814653_200049730064_R02C01,0.06106468747155635,0.13811340833547284,0.12135584134674846,0.11615864999771693,0.08243438299490151,0.5041122789796241,1.02323924912602
GSM2814654_200049730064_R03C01,0.11002231318627045,0.11393512742628002,0.041005926813670227,0.07436924495105432,0.07097498468093798,0.598921190617114,1.009228787675327
GSM2814655_200049730064_R04C01,0.098185007288393,0.07869111063327561,0.16066591334626368,0.08204761546080676,0.0795023628269259,0.5213322907701334,1.0204243003257982
GSM2814656_200049730064_R05C01,0.10294249564146667,0.11967079968997045,0.0,0.05099542339606263,0.058613795262369574,0.6780808881778805,1.0103034021677497
GSM2814657_200049730064_R06C01,0.09327389907927926,0.0649773346801997,0.0,0.027294902336852313,0.05300261125198352,0.7706432548243809,1.0091920021726957
GSM2814658_200049730064_R01C02,0.06571045793279202,0.10032955073041437,0.024334047082779493,0.029430458415794836,0.09207109523930544,0.7008241329806156,1.012699742381702
GSM2814659_200049730064_R02C02,0.08969452307998321,0.09317635973776246,0.06111789488644245,0.059951594873829936,0.09636375399399172,0.6166872432960846,1.0169913698680944
GSM2814660_200049730064_R03C02,0.12966662799531026,0.10078720048747992,0.09891710054055981,0.0763614698388651,0.06618392734552579,0.5607843475701462,1.032700673777887
GSM2814661_200049730064_R04C02,0.16702733398433542,0.13616227455079805,0.11526592395432624,0.07738216390043448,0.07901539934988241,0.44589599834593346,1.0207490940857102
GSM2814662_200049730064_R05C02,0.1155284453924658,0.2962938426142742,0.0,0.0678289058383221,0.057492708605396084,0.47711788919196857,1.0142617916424268
GSM2814663_200049730064_R06C02,0.12304568327880311,0.21676057789017783,0.0,0.0780866783723761,0.05539684868866507,0.5466041268945325,1.0198939151245545
GSM2814664_200049730037_R01C01,0.11946271299994397,0.11441464567743584,0.03807723854343028,0.06744433271182342,0.08807631857080962,0.5862210418802423,1.0136962903836855
GSM2814665_200049730037_R02C01,0.07742394034087391,0.09286662320623708,0.001077072081599662,0.04940800539514735,0.06999870402138063,0.7195831433214175,1.010357488366656
GSM2814666_200049730037_R03C01,0.0785414098534108,0.17005186828991256,0.0,0.05708089120117617,0.11497333378466154,0.590812729166977,1.0114602322961381
GSM2814667_200049730037_R04C01,0.07581668099380061,0.09905655146170929,0.0,0.056049240717827783,0.08388583088619121,0.7018492259238849,1.0166575299834137
GSM2814668_200049730037_R05C01,0.06740050696559542,0.1121972398473316,0.039641089009439606,0.04553832293068557,0.11121401215102729,0.6359036829171268,1.0118948538212063
GSM2814669_200049730037_R06C01,0.10120545815188688,0.1305914354017146,0.019726549540839747,0.06946908673040847,0.09218859103039417,0.6091729497968383,1.0223540706520824
GSM2814670_200049730037_R01C02,0.1293681314157496,0.07679966841187842,0.06627804405987504,0.057421956560892266,0.03162304073915935,0.6551588926622751,1.01664973384983
GSM2814671_200049730037_R02C02,0.1709810043846636,0.11654485035259401,0.01469827174463714,0.08550625064931097,0.039175088815503765,0.5970916593853796,1.023997125332089
GSM2814672_200049730037_R03C02,0.06531288370698239,0.08737388094070292,0.0258889324913597,0.05220299820442811,0.05346535873618829,0.7389040728820221,1.0231481269616833
GSM2814673_200049730037_R04C02,0.080663554694063,0.1223779450971061,0.007459690076812837,0.08210376889726363,0.060067392095956275,0.6654433626779618,1.0181157135391636
GSM2814674_200049730037_R05C02,0.12632812597796347,0.1804269273645178,0.05758990142696385,0.06366851804157735,0.06522066141979015,0.507477501663904,1.0007116358947168
GSM2814675_200049730037_R06C02,0.1006948120190707,0.1580310331310758,0.047178395725672825,0.06510464054747456,0.14555355518733806,0.4975431422421635,1.0141055788527955
GSM2814676_200049730066_R01C01,0.11094218083842723,0.17711463636787,0.0,0.07137092086417395,0.043010930252291725,0.6096871180426459,1.0121257863654087
GSM2814677_200049730066_R02C01,0.0948987094505593,0.14523646530040946,3.469446951953614e-18,0.05059652689980468,0.05019461438640836,0.6699544938505823,1.0108808098877642
GSM2814678_200049730066_R03C01,0.04783464099702323,0.07764181962355622,0.06182264274119512,0.06101132320406423,0.05764164091056425,0.7075674530711032,1.0135195205475063
GSM2814679_200049730066_R04C01,0.09330294947917236,0.16536677239994874,0.009832791665680393,0.08804536454186045,0.13713528993838597,0.5158521306751473,1.0095352987001953
GSM2814680_200049730066_R05C01,0.18639656430641047,0.18484732024282916,0.03185075286355292,0.13649028740505487,0.06429269730093005,0.41455800475123666,1.0184356268700143
GSM2814681_200049730066_R06C01,0.2659782848313744,0.20924140199120134,0.0,0.1341622878737579,0.04175335783931044,0.37340558208851543,1.0245409146241595
GSM2814682_200049730066_R03C02,0.08897620521624634,0.15639347444000867,0.09162946705899937,0.07809205099590054,0.049241284671602055,0.5407793197953215,1.0051118021780785
GSM2814683_200049730066_R04C02,0.08154758992250226,0.11449698682984412,0.10007713205588965,0.08427971854160331,0.09777157152948594,0.5263440885978056,1.004517087477131
