variable,time,probability
Low DMI,0.0,1.0
Low DMI,0.0,1.0
Low DMI,0.4136986301369863,0.9991755976916735
Low DMI,0.5616438356164384,0.998351195383347
Low DMI,0.736986301369863,0.9975267930750206
Low DMI,0.8082191780821918,0.9967023907666941
Low DMI,0.8849315068493151,0.9958779884583676
Low DMI,1.0082191780821919,0.9950535861500411
Low DMI,1.2246575342465753,0.9942291838417147
Low DMI,1.3287671232876712,0.9934047815333882
Low DMI,1.3424657534246576,0.9925803792250617
Low DMI,1.347945205479452,0.9917559769167352
Low DMI,1.3506849315068492,0.9909315746084087
Low DMI,1.6712328767123288,0.9901071723000823
Low DMI,1.8767123287671232,0.9892827699917558
Low DMI,2.0273972602739727,0.9884583676834293
Low DMI,2.0794520547945203,0.9876339653751028
Low DMI,2.1041095890410957,0.9868095630667764
Low DMI,2.2273972602739724,0.9859851607584499
Low DMI,2.336986301369863,0.9859851607584499
Low DMI,2.4054794520547946,0.9851600685737147
Low DMI,2.4136986301369863,0.9851600685737147
Low DMI,2.4657534246575343,0.9843342847777603
Low DMI,2.4794520547945207,0.9835085009818058
Low DMI,2.6767123287671235,0.9826827171858513
Low DMI,2.747945205479452,0.9818569333898968
Low DMI,2.824657534246575,0.9810311495939423
Low DMI,2.852054794520548,0.9802053657979878
Low DMI,2.8684931506849316,0.9793795820020332
Low DMI,3.2246575342465755,0.9785537982060788
Low DMI,3.5643835616438357,0.9777280144101244
Low DMI,3.5726027397260274,0.9769022306141698
Low DMI,3.654794520547945,0.9760764468182154
Low DMI,3.728767123287671,0.9752506630222609
Low DMI,3.7424657534246575,0.9744248792263064
Low DMI,3.8164383561643835,0.9744248792263064
Low DMI,3.8794520547945206,0.9744248792263064
Low DMI,3.904109589041096,0.9735976934205116
Low DMI,3.9123287671232876,0.9727705076147167
Low DMI,3.9972602739726026,0.9711161360031271
Low DMI,4.021917808219178,0.9702889501973323
Low DMI,4.156164383561644,0.9694617643915375
Low DMI,4.273972602739726,0.9686345785857428
Low DMI,4.4301369863013695,0.967807392779948
Low DMI,4.449315068493151,0.9669802069741532
Low DMI,4.69041095890411,0.9661530211683584
Low DMI,4.767123287671233,0.9653258353625637
Low DMI,4.912328767123288,0.9644986495567688
Low DMI,5.134246575342465,0.9644986495567688
Low DMI,5.2465753424657535,0.9636707537202395
Low DMI,5.30958904109589,0.96284285788371
Low DMI,5.446575342465754,0.96284285788371
Low DMI,5.476712328767123,0.96284285788371
Low DMI,5.484931506849315,0.96284285788371
Low DMI,5.523287671232877,0.96284285788371
Low DMI,5.556164383561644,0.9620121047707819
Low DMI,5.594520547945206,0.9620121047707819
Low DMI,5.641095890410959,0.9620121047707819
Low DMI,5.726027397260274,0.9611799143687311
Low DMI,5.728767123287671,0.9603477239666802
Low DMI,5.841095890410959,0.9595155335646294
Low DMI,5.843835616438356,0.9595155335646294
Low DMI,5.8931506849315065,0.9586826207750767
Low DMI,5.912328767123288,0.9578497079855242
Low DMI,5.964383561643835,0.9570167951959715
Low DMI,5.989041095890411,0.9561838824064189
Low DMI,6.1068493150684935,0.9553509696168663
Low DMI,6.115068493150685,0.9553509696168663
Low DMI,6.1506849315068495,0.9545173300273228
Low DMI,6.161643835616438,0.9536836904377792
Low DMI,6.16986301369863,0.9528500508482357
Low DMI,6.183561643835616,0.9528500508482357
Low DMI,6.213698630136986,0.9520156812765647
Low DMI,6.276712328767124,0.9511813117048936
Low DMI,6.328767123287672,0.9495125725615517
Low DMI,6.3342465753424655,0.9495125725615517
Low DMI,6.36986301369863,0.9486774691556049
Low DMI,6.476712328767123,0.9478416299757322
Low DMI,6.550684931506849,0.9470057907958594
Low DMI,6.572602739726028,0.9461699516159867
Low DMI,6.583561643835616,0.945334112436114
Low DMI,6.586301369863014,0.9444982732562411
Low DMI,6.728767123287671,0.9436624340763684
Low DMI,6.832876712328767,0.9428265948964957
Low DMI,6.865753424657535,0.9419907557166229
Low DMI,6.895890410958904,0.9411549165367501
Low DMI,6.904109589041096,0.9403190773568774
Low DMI,6.917808219178082,0.9394832381770045
Low DMI,6.945205479452055,0.9386473989971317
Low DMI,6.967123287671233,0.9369742307279746
Low DMI,7.005479452054795,0.936137646593396
Low DMI,7.068493150684931,0.9353010624588175
Low DMI,7.071232876712329,0.934464478324239
Low DMI,7.101369863013699,0.934464478324239
Low DMI,7.120547945205479,0.934464478324239
Low DMI,7.1808219178082195,0.9336263935903159
Low DMI,7.331506849315068,0.9336263935903159
Low DMI,7.372602739726028,0.9336263935903159
Low DMI,7.441095890410959,0.9327860458013056
Low DMI,7.47945205479452,0.9319456980122954
Low DMI,7.498630136986302,0.9311053502232852
Low DMI,7.528767123287671,0.9311053502232852
Low DMI,7.545205479452055,0.9302642433125143
Low DMI,7.624657534246575,0.9302642433125143
Low DMI,7.668493150684932,0.9294223752190188
Low DMI,7.736986301369863,0.9285805071255234
Low DMI,7.832876712328767,0.9277386390320279
Low DMI,7.865753424657535,0.9268967709385325
Low DMI,7.904109589041096,0.9268967709385325
Low DMI,7.909589041095891,0.9268967709385325
Low DMI,8.024657534246575,0.9260533707829924
Low DMI,8.123287671232877,0.9260533707829924
Low DMI,8.128767123287671,0.925209201803245
Low DMI,8.156164383561643,0.9243650328234975
Low DMI,8.194520547945206,0.92352086384375
Low DMI,8.208219178082192,0.9226766948640025
Low DMI,8.227397260273973,0.921832525884255
Low DMI,8.252054794520548,0.9209883569045075
Low DMI,8.254794520547945,0.92014418792476
Low DMI,8.27945205479452,0.92014418792476
Low DMI,8.441095890410958,0.919299243766886
Low DMI,8.580821917808219,0.9184542996090119
Low DMI,8.621917808219179,0.9184542996090119
Low DMI,8.63013698630137,0.9184542996090119
Low DMI,8.695890410958905,0.9184542996090119
Low DMI,8.726027397260275,0.9184542996090119
Low DMI,8.742465753424657,0.9184542996090119
Low DMI,8.780821917808218,0.9176054509032735
Low DMI,8.895890410958904,0.9167558162265113
Low DMI,8.906849315068493,0.9159061815497489
