"","score","group"
"135",-0.5381814619164,"Lymphoid"
"136",-2.18120543145513,"Lymphoid"
"137",-0.748110815407233,"Lymphoid"
"138",1.75939488720281,"Lymphoid"
"139",-0.890904284554862,"Lymphoid"
"140",-3.29003316878871,"Lymphoid"
"141",-1.66211877770163,"Lymphoid"
"142",-2.39871217762649,"Lymphoid"
"143",-2.11365550381817,"Lymphoid"
"144",-0.175507802849147,"Lymphoid"
"145",-0.548878753621388,"Lymphoid"
"146",-1.08163542312035,"Lymphoid"
"147",-0.270060858639204,"Lymphoid"
"148",1.70060629243076,"Lymphoid"
"149",1.02682235709829,"Lymphoid"
"150",-2.49367236346187,"Lymphoid"
"151",-2.18717130550903,"Lymphoid"
"152",-1.39306721247158,"Lymphoid"
"153",-2.66318165507792,"Lymphoid"
"154",-3.20851043672946,"Lymphoid"
"155",-1.47264647737704,"Lymphoid"
"156",-0.951707250905671,"Lymphoid"
"157",-1.28420244061499,"Lymphoid"
"158",-2.92478851770897,"Lymphoid"
"159",-3.01852109949103,"Lymphoid"
"160",-1.41839089374774,"Lymphoid"
"161",-2.29139370109892,"Lymphoid"
"162",0.449243907271545,"Lymphoid"
"163",-0.949024505597763,"Lymphoid"
"164",0.308009328719743,"Lymphoid"
"165",-0.149779399983881,"Lymphoid"
"166",-1.99840761979599,"Lymphoid"
"167",-0.327342848622395,"Lymphoid"
"168",-2.70340236697727,"Lymphoid"
"169",-1.41679042338823,"Lymphoid"
"170",-0.481328446734691,"Lymphoid"
"171",-2.1664521962789,"Lymphoid"
"172",-2.33396228103385,"Lymphoid"
"173",-0.329414434556879,"Lymphoid"
"174",-2.17460579793739,"Lymphoid"
"175",-0.697679384831037,"Lymphoid"
"176",2.55707951183711,"Lymphoid"
"177",0.414584643912589,"Lymphoid"
"178",-0.160125101825185,"Lymphoid"
"179",-3.60622334914806,"Lymphoid"
"180",1.47873158742391,"Lymphoid"
"181",-3.13590870346184,"Lymphoid"
"182",-1.67194384437168,"Lymphoid"
"183",3.25691623332542,"Lymphoid"
"184",-3.60971229568545,"Lymphoid"
"185",1.7403027196033,"Lymphoid"
"186",1.12846271296552,"Lymphoid"
"187",-2.12932569409087,"Lymphoid"
"188",0.643049136940987,"Lymphoid"
"189",0.676950749583272,"Lymphoid"
"190",0.537033165687857,"Lymphoid"
"191",-0.771627164541739,"Lymphoid"
"192",-0.158672227903186,"Lymphoid"
"193",-0.658294677835477,"Lymphoid"
"194",-1.13271563611672,"Lymphoid"
"195",-2.05252818919926,"Lymphoid"
"196",-0.765454241586432,"Lymphoid"
"197",-0.84204134770178,"Lymphoid"
"198",-2.3222284793243,"Lymphoid"
"199",-0.951274147274781,"Lymphoid"
"200",-0.368162579374588,"Lymphoid"
"201",-1.07037838951261,"Lymphoid"
"202",-1.1953735123826,"Lymphoid"
"203",-0.167957339273571,"Lymphoid"
"204",-1.46299476866701,"Lymphoid"
"205",-1.90516698010326,"Lymphoid"
"206",-1.45355405762237,"Lymphoid"
"207",-1.90145370067686,"Lymphoid"
"208",-2.7461153573015,"Lymphoid"
"209",-2.20121655681176,"Lymphoid"
"210",-1.00339567081001,"Lymphoid"
"211",1.07495636959686,"Lymphoid"
"212",-0.374890409481588,"Lymphoid"
"213",-1.92285570141101,"Lymphoid"
"214",0.0226439765040085,"Lymphoid"
"215",-2.94985348968374,"Lymphoid"
"216",3.38020083864079,"Lymphoid"
"217",-1.00396102359233,"Lymphoid"
"218",-1.10774676449381,"Lymphoid"
"219",-2.30847234121392,"Lymphoid"
"220",-0.692444254268666,"Lymphoid"
"221",0.746881253746421,"Lymphoid"
"222",-0.225770068901121,"Lymphoid"
"223",-0.803792226442892,"Lymphoid"
"224",-1.80581651694837,"Lymphoid"
"225",-0.385119200236594,"Lymphoid"
"226",-1.98205932918419,"Lymphoid"
"227",-1.82938176258504,"Lymphoid"
"228",-3.68030147353899,"Lymphoid"
"229",-0.384511213905695,"Lymphoid"
"230",1.16340376946505,"Lymphoid"
"231",-1.76251504204222,"Lymphoid"
"232",-1.31486358411019,"Lymphoid"
"233",-5.07215399859666,"Lymphoid"
"234",-0.317502112081379,"Lymphoid"
"235",-3.0180441312726,"Lymphoid"
"236",-3.88772392322929,"Lymphoid"
"237",-3.99067123506793,"Lymphoid"
"238",-2.59378060602631,"Lymphoid"
"239",-2.77910548117644,"Lymphoid"
"240",-0.911707651813778,"Lymphoid"
"241",-1.81629126212987,"Lymphoid"
"242",-3.43123606869509,"Lymphoid"
"243",-2.03557319502415,"Lymphoid"
"244",-1.79862615575663,"Lymphoid"
"245",-5.40214920062585,"Lymphoid"
"246",-0.832685315088031,"Lymphoid"
"247",0.216662842095905,"Lymphoid"
"248",2.21213680736407,"Lymphoid"
"249",-0.96991096998009,"Lymphoid"
"250",1.76276208868453,"Lymphoid"
"251",-2.62494547633177,"Lymphoid"
"252",3.17147397773823,"Lymphoid"
"253",1.04018863012023,"Lymphoid"
"254",0.876466527271823,"Lymphoid"
"255",3.0838536776752,"Lymphoid"
"256",-0.370146580960945,"Lymphoid"
"257",0.461689938351497,"Lymphoid"
"258",2.15901883441486,"Lymphoid"
"259",0.0572369025515816,"Lymphoid"
"260",0.0469130375618909,"Lymphoid"
"261",-0.913846084308786,"Lymphoid"
"262",0.34922798764692,"Lymphoid"
"263",0.998439812351058,"Lymphoid"
"264",1.14068163261135,"Lymphoid"
"265",-0.556667662853497,"Lymphoid"
"266",1.73589888633945,"Lymphoid"
"267",1.8058709108122,"Lymphoid"
"268",1.17106789281139,"Lymphoid"
"269",0.465184410605998,"Lymphoid"
"270",1.75522792733437,"Lymphoid"
"271",0.740613018255785,"Lymphoid"
"272",2.499239051004,"Lymphoid"
"273",-1.19851740587501,"Lymphoid"
"274",1.4160473663517,"Lymphoid"
"275",-0.740301998936816,"Lymphoid"
"276",-3.86340880465484,"Lymphoid"
"277",0.267064675653736,"Lymphoid"
"278",1.96423545107416,"Lymphoid"
"279",0.388844386001863,"Lymphoid"
"280",-3.54137611738842,"Lymphoid"
"281",-2.19619507445276,"Lymphoid"
"282",-2.02559522800139,"Lymphoid"
"283",-2.98065686894852,"Lymphoid"
"284",-3.69022802324866,"Lymphoid"
"285",-2.52178032413627,"Lymphoid"
"286",-1.67837558550373,"Lymphoid"
"287",0.810631358401586,"Lymphoid"
"288",-1.91481046040313,"Lymphoid"
"289",-1.97252643229965,"Lymphoid"
"290",-3.00089284329776,"Lymphoid"
"291",-0.779418435653312,"Lymphoid"
"292",-3.83900785577053,"Lymphoid"
"293",-4.98984215646303,"Lymphoid"
"294",-2.41924911079948,"Lymphoid"
"295",-1.28287899198125,"Lymphoid"
"296",-3.2042246585637,"Lymphoid"
"297",-2.91668071040914,"Lymphoid"
"298",-1.46310165576092,"Lymphoid"
"299",-1.23854776956002,"Lymphoid"
"300",-2.06253299764957,"Lymphoid"
"301",-2.12336088825769,"Lymphoid"
"302",-3.56049785610185,"Lymphoid"
"303",-1.61508093699975,"Lymphoid"
"304",-2.0191510677229,"Lymphoid"
"305",-2.45075697614228,"Lymphoid"
"306",-1.48086652369733,"Lymphoid"
"307",-0.516435596548116,"Lymphoid"
"308",-1.30273368402588,"Lymphoid"
"309",-1.34371323056168,"Lymphoid"
"310",-0.578384409403454,"Lymphoid"
"311",-2.07194200437,"Lymphoid"
"312",-2.79913316854206,"Lymphoid"
"313",-0.0602361480248843,"Lymphoid"
"314",-2.28517983961634,"Lymphoid"
"315",-0.901472655748747,"Lymphoid"
"316",-2.51896516582331,"Lymphoid"
"317",-3.61021092751171,"Lymphoid"
"318",-1.56683313835054,"Lymphoid"
"319",-1.64034972930573,"Lymphoid"
"320",-0.772507412933475,"Lymphoid"
"321",-0.262499870729143,"Lymphoid"
"322",-1.80057836659392,"Lymphoid"
"323",1.59924122940096,"Lymphoid"
"324",-2.45869871181053,"Lymphoid"
"325",-2.44905902874615,"Lymphoid"
"326",-3.02444288759121,"Lymphoid"
"327",-2.26175763423561,"Lymphoid"
"328",-3.32584412222156,"Lymphoid"
"329",-3.42515334896738,"Lymphoid"
"330",-2.86446013359301,"Lymphoid"
"331",-3.81373900286343,"Lymphoid"
"332",-4.14940892485784,"Lymphoid"
"333",-4.44992470864906,"Lymphoid"
"334",-2.64229021328867,"Lymphoid"
"335",-2.28336237133324,"Lymphoid"
"336",-0.633661684550051,"Lymphoid"
"337",-2.20199800119545,"Lymphoid"
"338",-2.63162803262689,"Lymphoid"
"339",-1.29595421883112,"Lymphoid"
"340",-3.26686873341606,"Lymphoid"
"341",-3.17384780206621,"Lymphoid"
"342",-1.82277270797602,"Lymphoid"
"343",-3.17011916044212,"Lymphoid"
"344",-1.4294088143454,"Lymphoid"
"345",-1.99654666361822,"Lymphoid"
"346",-3.19831026380399,"Lymphoid"
"347",-0.271704081954872,"Lymphoid"
"348",-2.24048999570234,"Lymphoid"
"349",-1.7218985682427,"Lymphoid"
"350",-4.6412756970665,"Lymphoid"
"351",-1.56666786767371,"Lymphoid"
"352",-0.383140077416161,"Lymphoid"
"353",-2.21006268798795,"Lymphoid"
"354",-1.39870341715486,"Lymphoid"
"355",-1.12530079428194,"Lymphoid"
"356",-1.32254374784271,"Lymphoid"
"357",-0.123706695526853,"Lymphoid"
"358",-2.04667436032604,"Lymphoid"
"359",-3.41508931367443,"Lymphoid"
"360",-0.70937389461004,"Lymphoid"
"361",-3.22337292600481,"Lymphoid"
"362",-3.9224078378917,"Lymphoid"
"363",-2.92284990811946,"Lymphoid"
"364",0.658670081249398,"Lymphoid"
"365",-2.41822914441956,"Lymphoid"
"366",-2.11638454350751,"Lymphoid"
"367",0.865856287498578,"Lymphoid"
"368",-3.52845577033515,"Lymphoid"
"369",0.0537728950351297,"Lymphoid"
"370",-3.38999862927968,"Lymphoid"
"371",-1.52509062141542,"Lymphoid"
"372",-2.98006381978059,"Lymphoid"
"373",1.98265057113924,"Lymphoid"
"374",-3.15203921336496,"Lymphoid"
"375",-2.11996661195957,"Lymphoid"
"376",-1.94308138993467,"Lymphoid"
"377",-2.73837950099678,"Lymphoid"
"378",-3.43026620375024,"Lymphoid"
"379",-1.97731459766525,"Lymphoid"
"380",-2.09237468588369,"Lymphoid"
"381",-1.62584273875768,"Lymphoid"
"382",-2.77631578252446,"Lymphoid"
"383",-2.66081733569394,"Lymphoid"
"384",-2.38155247241489,"Lymphoid"
"385",-3.08741075538795,"Lymphoid"
"386",-3.90251596448627,"Lymphoid"
"387",-1.62801084875412,"Lymphoid"
"388",-1.55423086307475,"Lymphoid"
"389",-2.93216338708156,"Lymphoid"
"390",-2.24153767169034,"Lymphoid"
"391",-2.99718599127049,"Lymphoid"
"392",-3.27970363687358,"Lymphoid"
"393",-1.30573085362923,"Lymphoid"
"394",-0.593400166088634,"Lymphoid"
"395",-1.01814190822313,"Lymphoid"
"396",-2.18698077880975,"Lymphoid"
"397",-2.08224170098295,"Lymphoid"
"398",-2.1863000152128,"Lymphoid"
"399",0.39558611201696,"Lymphoid"
"400",-0.65788856592788,"Lymphoid"
"401",-1.39982006974112,"Lymphoid"
"402",-2.61653926563998,"Lymphoid"
"403",-0.286232938165875,"Lymphoid"
"404",-0.588510023828215,"Lymphoid"
"405",-2.70908167312105,"Lymphoid"
"406",-1.12127416113598,"Lymphoid"
"407",-2.57860379769811,"Lymphoid"
"408",-3.99193763936238,"Lymphoid"
"409",-2.86646180623516,"Lymphoid"
"410",-3.6117660604959,"Lymphoid"
"411",-2.27474045472073,"Lymphoid"
"412",-1.51806030372531,"Lymphoid"
"413",-2.99505152160695,"Lymphoid"
"414",-1.89064768232638,"Lymphoid"
"415",-1.64917602344321,"Lymphoid"
"416",-2.30205145419123,"Lymphoid"
"417",-2.0621038566118,"Lymphoid"
"418",-2.69844874051513,"Lymphoid"
"419",-3.48913261911066,"Lymphoid"
"420",-2.27245502008719,"Lymphoid"
"421",-1.98545825424512,"Lymphoid"
"422",-0.622236647602277,"Lymphoid"
"423",-3.55728713878146,"Lymphoid"
"424",-2.60773954043341,"Lymphoid"
"425",-2.41015649307935,"Lymphoid"
"426",-0.654647192704022,"Lymphoid"
"427",-2.8457304921189,"Lymphoid"
"428",-1.89907606302095,"Lymphoid"
"429",-4.53767379880528,"Lymphoid"
"430",-1.8312874185309,"Lymphoid"
"431",-1.76417483606087,"Lymphoid"
"432",-3.87871963518602,"Lymphoid"
"433",-3.95614314659552,"Lymphoid"
"434",-4.37061029430631,"Lymphoid"
"435",-2.29642067497268,"Lymphoid"
"436",-1.98931264173442,"Lymphoid"
"437",-0.556839524036637,"Lymphoid"
"438",-2.35214785983251,"Lymphoid"
"439",-2.48336399735353,"Lymphoid"
