variable,time,probability
Low DMI,0.0,0.0
Low DMI,0.0,0.0
Low DMI,0.4136986301369863,0.0
Low DMI,0.5616438356164384,0.0
Low DMI,0.6712328767123288,0.0008257638315442017
Low DMI,0.736986301369863,0.0008257638315442017
Low DMI,0.8082191780821918,0.0008257638315442017
Low DMI,0.8849315068493151,0.0008257638315442017
Low DMI,1.0082191780821919,0.0008257638315442017
Low DMI,1.010958904109589,0.0016542665149343883
Low DMI,1.2246575342465753,0.0016542665149343883
Low DMI,1.3287671232876712,0.0016542665149343883
Low DMI,1.3424657534246576,0.0016542665149343883
Low DMI,1.347945205479452,0.0016542665149343883
Low DMI,1.3506849315068492,0.0016542665149343883
Low DMI,1.663013698630137,0.0024862212928385974
Low DMI,1.6712328767123288,0.0024862212928385974
Low DMI,1.8767123287671232,0.0024862212928385974
Low DMI,2.0273972602739727,0.0024862212928385974
Low DMI,2.0794520547945203,0.0024862212928385974
Low DMI,2.1041095890410957,0.0024862212928385974
Low DMI,2.2273972602739724,0.0024862212928385974
Low DMI,2.336986301369863,0.0024862212928385974
Low DMI,2.3424657534246576,0.0024862212928385974
Low DMI,2.4054794520547946,0.0024862212928385974
Low DMI,2.4136986301369863,0.0024862212928385974
Low DMI,2.4657534246575343,0.0024862212928385974
Low DMI,2.4794520547945207,0.0024862212928385974
Low DMI,2.673972602739726,0.0033265867340409594
Low DMI,2.747945205479452,0.0033265867340409594
Low DMI,2.824657534246575,0.0033265867340409594
Low DMI,2.852054794520548,0.0033265867340409594
Low DMI,2.8684931506849316,0.0033265867340409594
Low DMI,3.2246575342465755,0.0033265867340409594
Low DMI,3.347945205479452,0.004170510030625185
Low DMI,3.506849315068493,0.005014433327209411
Low DMI,3.5643835616438357,0.005014433327209411
Low DMI,3.5726027397260274,0.005014433327209411
Low DMI,3.654794520547945,0.005014433327209411
Low DMI,3.6931506849315068,0.005860509489346133
Low DMI,3.728767123287671,0.005860509489346133
Low DMI,3.7424657534246575,0.005860509489346133
Low DMI,3.8164383561643835,0.005860509489346133
Low DMI,3.8794520547945206,0.005860509489346133
Low DMI,3.904109589041096,0.005860509489346133
Low DMI,3.9123287671232876,0.005860509489346133
Low DMI,3.947945205479452,0.00671092821518926
Low DMI,3.9972602739726026,0.00671092821518926
Low DMI,4.021917808219178,0.00671092821518926
Low DMI,4.260273972602739,0.0075635368604980435
Low DMI,4.4301369863013695,0.0075635368604980435
Low DMI,4.449315068493151,0.0075635368604980435
Low DMI,4.69041095890411,0.0075635368604980435
Low DMI,4.767123287671233,0.0075635368604980435
Low DMI,4.912328767123288,0.0075635368604980435
Low DMI,5.049315068493151,0.008419823713940233
Low DMI,5.134246575342465,0.008419823713940233
Low DMI,5.2465753424657535,0.008419823713940233
Low DMI,5.295890410958904,0.00927759203252676
Low DMI,5.30958904109589,0.00927759203252676
Low DMI,5.446575342465754,0.00927759203252676
Low DMI,5.476712328767123,0.00927759203252676
Low DMI,5.484931506849315,0.00927759203252676
Low DMI,5.523287671232877,0.00927759203252676
Low DMI,5.556164383561644,0.00927759203252676
Low DMI,5.594520547945206,0.00927759203252676
Low DMI,5.641095890410959,0.00927759203252676
Low DMI,5.6438356164383565,0.01014134304208869
Low DMI,5.673972602739726,0.01014134304208869
Low DMI,5.726027397260274,0.01014134304208869
Low DMI,5.728767123287671,0.01014134304208869
Low DMI,5.841095890410959,0.01014134304208869
Low DMI,5.843835616438356,0.01014134304208869
Low DMI,5.879452054794521,0.01014134304208869
Low DMI,5.8931506849315065,0.01014134304208869
Low DMI,5.964383561643835,0.01014134304208869
Low DMI,5.989041095890411,0.01014134304208869
Low DMI,6.019178082191781,0.01014134304208869
Low DMI,6.049315068493151,0.011012697493636203
Low DMI,6.1068493150684935,0.011012697493636203
Low DMI,6.115068493150685,0.011012697493636203
Low DMI,6.134246575342465,0.011012697493636203
Low DMI,6.1506849315068495,0.011012697493636203
Low DMI,6.161643835616438,0.011012697493636203
Low DMI,6.16986301369863,0.011012697493636203
Low DMI,6.183561643835616,0.011012697493636203
Low DMI,6.213698630136986,0.011012697493636203
Low DMI,6.276712328767124,0.011012697493636203
Low DMI,6.2904109589041095,0.011012697493636203
Low DMI,6.306849315068493,0.011012697493636203
Low DMI,6.328767123287672,0.011012697493636203
Low DMI,6.3342465753424655,0.011012697493636203
Low DMI,6.36986301369863,0.011012697493636203
Low DMI,6.476712328767123,0.011012697493636203
Low DMI,6.47945205479452,0.011012697493636203
Low DMI,6.572602739726028,0.011012697493636203
Low DMI,6.583561643835616,0.011012697493636203
Low DMI,6.726027397260274,0.011899681621444613
Low DMI,6.728767123287671,0.011899681621444613
Low DMI,6.7835616438356166,0.011899681621444613
Low DMI,6.832876712328767,0.011899681621444613
Low DMI,6.865753424657535,0.011899681621444613
Low DMI,6.895890410958904,0.011899681621444613
Low DMI,6.904109589041096,0.011899681621444613
Low DMI,6.917808219178082,0.011899681621444613
Low DMI,6.945205479452055,0.011899681621444613
Low DMI,6.964383561643835,0.011899681621444613
Low DMI,6.967123287671233,0.011899681621444613
Low DMI,7.005479452054795,0.011899681621444613
Low DMI,7.068493150684931,0.011899681621444613
Low DMI,7.071232876712329,0.011899681621444613
Low DMI,7.101369863013699,0.011899681621444613
Low DMI,7.120547945205479,0.011899681621444613
Low DMI,7.1287671232876715,0.011899681621444613
Low DMI,7.164383561643835,0.01280041117329378
Low DMI,7.1808219178082195,0.01280041117329378
Low DMI,7.249315068493151,0.013701963309208587
Low DMI,7.331506849315068,0.013701963309208587
Low DMI,7.3342465753424655,0.013701963309208587
Low DMI,7.391780821917808,0.013701963309208587
Low DMI,7.441095890410959,0.013701963309208587
Low DMI,7.46027397260274,0.013701963309208587
Low DMI,7.47945205479452,0.013701963309208587
Low DMI,7.487671232876712,0.013701963309208587
Low DMI,7.498630136986302,0.013701963309208587
Low DMI,7.528767123287671,0.013701963309208587
Low DMI,7.545205479452055,0.013701963309208587
Low DMI,7.556164383561644,0.01461267248436171
Low DMI,7.586301369863014,0.015523381659514834
Low DMI,7.6136986301369864,0.015523381659514834
Low DMI,7.624657534246575,0.015523381659514834
Low DMI,7.668493150684932,0.015523381659514834
Low DMI,7.67945205479452,0.015523381659514834
Low DMI,7.6876712328767125,0.015523381659514834
Low DMI,7.736986301369863,0.015523381659514834
Low DMI,7.747945205479452,0.015523381659514834
Low DMI,7.794520547945205,0.01644002655554877
Low DMI,7.832876712328767,0.01644002655554877
Low DMI,7.86027397260274,0.01644002655554877
Low DMI,7.865753424657535,0.01644002655554877
Low DMI,7.942465753424657,0.01644002655554877
Low DMI,7.945205479452055,0.01644002655554877
Low DMI,7.964383561643835,0.017360962860272
Low DMI,7.96986301369863,0.017360962860272
Low DMI,7.978082191780822,0.01828276308272958
Low DMI,7.980821917808219,0.01828276308272958
Low DMI,7.997260273972603,0.01828276308272958
Low DMI,8.024657534246575,0.01828276308272958
Low DMI,8.084931506849315,0.019207167260617775
Low DMI,8.128767123287671,0.019207167260617775
Low DMI,8.156164383561643,0.019207167260617775
Low DMI,8.167123287671233,0.019207167260617775
Low DMI,8.194520547945206,0.019207167260617775
Low DMI,8.208219178082192,0.019207167260617775
Low DMI,8.213698630136987,0.019207167260617775
Low DMI,8.227397260273973,0.019207167260617775
Low DMI,8.243835616438357,0.019207167260617775
Low DMI,8.24931506849315,0.019207167260617775
Low DMI,8.252054794520548,0.019207167260617775
Low DMI,8.254794520547945,0.019207167260617775
Low DMI,8.273972602739725,0.019207167260617775
Low DMI,8.2986301369863,0.019207167260617775
Low DMI,8.356164383561644,0.019207167260617775
Low DMI,8.441095890410958,0.019207167260617775
Low DMI,8.476712328767123,0.020144827712567426
Low DMI,8.495890410958904,0.020144827712567426
Low DMI,8.523287671232877,0.021084286171136446
Low DMI,8.580821917808219,0.021084286171136446
Low DMI,8.613698630136986,0.021084286171136446
Low DMI,8.621917808219179,0.021084286171136446
Low DMI,8.63013698630137,0.021084286171136446
Low DMI,8.646575342465754,0.022027364893514978
Low DMI,8.684931506849315,0.022027364893514978
Low DMI,8.695890410958905,0.022027364893514978
Low DMI,8.72054794520548,0.022027364893514978
Low DMI,8.726027397260275,0.022973179821084044
Low DMI,8.736986301369862,0.023919911235986135
Low DMI,8.73972602739726,0.023919911235986135
Low DMI,8.742465753424657,0.023919911235986135
Low DMI,8.764383561643836,0.023919911235986135
Low DMI,8.780821917808218,0.023919911235986135
Low DMI,8.791780821917808,0.023919911235986135
Low DMI,8.819178082191781,0.023919911235986135
Low DMI,8.849315068493151,0.02487404622011513
Low DMI,8.87945205479452,0.02487404622011513
Low DMI,8.895890410958904,0.02487404622011513
Low DMI,8.906849315068493,0.02487404622011513
Low DMI,8.931506849315069,0.02487404622011513
Low DMI,8.967123287671233,0.025831930261156266
Low DMI,8.972602739726028,0.025831930261156266
Low DMI,8.997260273972604,0.026790757101450402
Low DMI,9.002739726027396,0.026790757101450402
Low DMI,9.008219178082191,0.026790757101450402
Low DMI,9.024657534246575,0.026790757101450402
Low DMI,9.04109589041096,0.026790757101450402
Low DMI,9.04931506849315,0.026790757101450402
Low DMI,9.052054794520547,0.027754330609270794
Low DMI,9.07123287671233,0.027754330609270794
Low DMI,9.076712328767123,0.027754330609270794
Low DMI,9.087671232876712,0.027754330609270794
Low DMI,9.101369863013698,0.027754330609270794
Low DMI,9.2,0.027754330609270794
Low DMI,9.238356164383562,0.027754330609270794
Low DMI,9.243835616438357,0.027754330609270794
Low DMI,9.26027397260274,0.028724635668542997
Low DMI,9.284931506849315,0.028724635668542997
Low DMI,9.32054794520548,0.028724635668542997
Low DMI,9.33972602739726,0.028724635668542997
